"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,        1775,     -0.4123428009,        2.89180495,        2.74220984,       6.170612253
          0,           0,        1776,     -0.3620003591,       2.941537346,       2.792697756,       6.205265416
          0,           0,        1777,     -0.3977512834,       2.915928405,       2.802841459,       6.190386786
          0,           0,        1778,     -0.3489222205,       2.942012288,        2.77096886,       6.216050154
          0,           0,        1779,     -0.3660713017,       2.936283748,        2.81106692,       6.211401478
          0,           0,        1780,     -0.3448568535,        2.93343472,       2.772503982,       6.219603358
          0,           0,        1781,     -0.3747103704,       2.918948861,       2.773762205,       6.199766661
          0,           0,        1782,     -0.3212193337,       2.957049597,       2.807654898,       6.243851104
          0,           0,        1783,     -0.3250468249,       2.962227188,       2.831516015,       6.243379784
          0,           0,        1784,     -0.2789394572,       3.001758408,       2.847270442,       6.285358046
          0,           0,        1785,     -0.3297992025,       2.954886367,       2.834824652,        6.23686505
          0,           0,        1786,     -0.2931764044,       2.976562036,       2.873251375,       6.268205937
          0,           0,        1787,     -0.3080596827,       2.972410889,       2.876183909,       6.257228997
          0,           0,        1788,     -0.2553588565,       3.020470815,       2.899169402,       6.307177012
          0,           0,        1789,     -0.2952304837,       2.988449703,       2.880313329,        6.27097609
          0,           0,        1790,     -0.2584242238,       3.011812476,       2.915897915,       6.302456919
          0,           0,        1791,     -0.2709549716,       3.008291962,       2.912593242,       6.293232819
          0,           0,        1792,     -0.2356698843,       3.040996253,       2.933990865,       6.327278698
          0,           0,        1793,     -0.2904088565,       2.992824564,       2.902727567,       6.278953141
          0,           0,        1794,     -0.4209494171,       2.830538057,       2.789024821,       6.117264845
          0,           0,        1795,     -0.5799754566,       2.625889729,       2.625327327,       5.927899856
          0,           0,        1796,     -0.7705593535,       2.402540256,       2.398753573,       5.723025625
          0,           0,        1797,     -0.9809854285,       2.227171455,       2.122176798,       5.534542668
          0,           0,        1798,      -1.190910138,       2.057967486,       1.808074838,       5.363729477
          0,           0,        1799,      -1.373731238,       1.906999721,       1.440212703,       5.219256546
          0,           0,        1800,      -1.607257608,       1.723940636,       1.187466797,       5.021584976
          0,           0,        1801,      -1.764328504,       1.592917666,      0.9966856068,       4.887298176
          0,           0,        1802,      -1.878743311,       1.487050652,      0.8947967886,       4.779366818
          0,           0,        1803,      -1.944118556,       1.420194727,      0.8369912622,       4.710214652
          0,           0,        1804,      -1.965545791,       1.393428067,      0.8111078731,       4.680235009
          0,           0,        1805,      -1.953651566,       1.398894777,      0.8159029995,       4.682228823
          0,           0,        1806,      -1.929282758,        1.41629735,      0.8463465028,       4.696073251
          0,           0,        1807,      -1.893997429,       1.444181616,      0.9076154208,        4.71945123
          0,           0,        1808,      -1.836814488,       1.492712462,       1.014084322,       4.762409541
          0,           0,        1809,       -1.74894115,        1.57180235,       1.157204153,       4.834554817
          0,           0,        1810,       -1.62211861,        1.68867436,       1.329596489,       4.946512552
          0,           0,        1811,      -1.474693991,       1.831848495,       1.504988729,       5.084014426
          0,           0,        1812,       -1.29946812,       1.999362397,       1.696297381,       5.252762214
          0,           0,        1813,      -1.134755106,       2.167857054,       1.870663544,       5.415185099
          0,           0,        1814,     -0.9396139006,       2.352177966,       2.068661506,       5.608364534
          0,           0,        1815,      -0.785849001,       2.520349385,        2.23127308,       5.762910477
          0,           0,        1816,     -0.6171976628,       2.664528388,       2.406007304,       5.930953127
